Wall time,Step,Value
1701879095.960216,79499,5.435155391693115
1701879098.0169606,79699,5.432928085327148
1701879100.51939,79949,5.421236991882324
1701879103.2497737,80049,5.428409099578857
1701879104.1862233,80149,5.426023006439209
1701879105.5792809,80299,5.431426525115967
1701879107.136343,80449,5.4253621101379395
1701879109.1989727,80649,5.425539970397949
1701879113.0600965,81049,5.422059059143066
1701879117.032283,81449,5.434875965118408
1701879118.994199,81649,5.436466693878174
1701879120.525583,81799,5.4279398918151855
1701879125.1309662,82099,5.424850940704346
1701879129.7341716,82549,5.414131164550781
1701879131.7423975,82749,5.411590099334717
1701879132.21518,82799,5.415853977203369
1701879132.6704562,82849,5.414086818695068
1701879133.7422414,82949,5.4246015548706055
1701879135.160891,83099,5.422524452209473
1701879138.626001,83449,5.412771701812744
1701879143.120041,83899,5.4152703285217285
1701879149.3237398,84349,5.432685852050781
1701879151.3372738,84549,5.428201675415039
1701879152.2723892,84649,5.43008279800415
1701879153.8056705,84799,5.429240703582764
1701879156.3045824,85049,5.4301276206970215
1701879157.7115288,85199,5.427271842956543
1701879158.1975477,85249,5.4302144050598145
1701879158.8186488,85299,5.423877716064453
1701879161.2567275,85549,5.423262119293213
1701879169.3808212,86199,5.437722206115723
1701879173.8726566,86649,5.442114353179932
1701879176.7935967,86949,5.430845737457275
1701879180.252161,87299,5.441157341003418
1701879180.8575792,87349,5.435583114624023
1701879185.2050903,87799,5.44504451751709
1701879190.0155537,88099,5.439492225646973
1701879195.8901029,88699,5.4444427490234375
1701879200.4537902,89149,5.435915946960449
1701879202.301095,89349,5.448972225189209
1701879207.2474875,89849,5.447479724884033
1701879210.4625585,89999,5.450782299041748
1701879212.9897435,90249,5.449795722961426
1701879214.996042,90449,5.441890716552734
1701879221.454233,91099,5.452967643737793
1701879222.9911928,91249,5.448126316070557
1701879225.9302907,91549,5.452023983001709
1701879226.3954732,91599,5.452637195587158
1701879226.8621597,91649,5.4490885734558105
1701879245.0889182,93299,5.454381942749023
1701879248.071035,93599,5.469492435455322
1701879251.4984455,93949,5.457051753997803
1701879255.7752445,94199,5.453943252563477
1701879257.654649,94399,5.44797420501709
1701879258.7782292,94499,5.457036018371582
1701879259.7169998,94599,5.456959247589111
1701879262.6590457,94899,5.453277587890625
1701879264.205348,95049,5.4541802406311035
1701879265.1255214,95149,5.462637901306152
1701879266.6728456,95299,5.460230827331543
1701879268.0981448,95449,5.465251445770264
1701879275.314378,95999,5.459321975708008
1701879276.3123145,96099,5.4624457359313965
1701879282.2522488,96699,5.463230133056641
1701879282.7068875,96749,5.462037086486816
1701879283.319953,96799,5.461921691894531
1701879290.1937263,97499,5.456937313079834
1701879292.2093506,97699,5.466831207275391
1701879294.166051,97899,5.462332725524902
1701879297.4282575,98049,5.4562249183654785
1701879299.3490124,98249,5.45242977142334
1701879301.365193,98449,5.460672855377197
1701879305.3475964,98849,5.463441848754883
1701879306.3407178,98949,5.465634346008301
1701879307.7424903,99099,5.4640727043151855
1701879309.3266053,99249,5.462197303771973
1701879310.8298779,99399,5.463780403137207
1701879313.1965663,99649,5.471261978149414
1701879323.896364,100549,5.4612202644348145
1701879329.8279364,101149,5.466209411621094
1701879330.441048,101199,5.468491077423096
1701879331.8461697,101349,5.471490383148193
1701879332.3112302,101399,5.475380897521973
1701879333.3850162,101499,5.476704120635986
1701879334.3217223,101599,5.479681015014648
1701879336.3424158,101799,5.475205898284912
1701879338.2092133,101999,5.468746662139893
1701879342.312169,102199,5.474575996398926
1701879343.2434337,102299,5.473812103271484
1701879346.633856,102649,5.469795227050781
1701879350.7158558,103049,5.4678874015808105
1701879352.7143674,103249,5.4767351150512695
1701879356.1243267,103599,5.473434925079346
1701879356.5882707,103649,5.471374988555908
1701879365.2757192,104349,5.472482681274414
1701879366.857403,104499,5.473268032073975
1701879368.2753472,104649,5.476332664489746
1701879368.7556303,104699,5.478520393371582
1701879370.7962909,104899,5.484349727630615
1701879371.8667467,104999,5.482113361358643
1701879374.2014,105249,5.479386806488037
1701879378.714963,105699,5.477421283721924
1701879380.742757,105899,5.482497215270996
1701879381.6815536,105999,5.47926664352417
1701879383.953619,106049,5.4801025390625
1701879385.9669006,106249,5.4811296463012695
1701879390.827525,106749,5.485894680023193
1701879393.214048,106849,5.49068021774292
1701879394.285949,106949,5.487350940704346
1701879394.7513037,106999,5.483438491821289
1701879396.753887,107199,5.473759651184082
1701879398.1639402,107349,5.479643821716309
1701879402.166066,107749,5.4711432456970215
1701879404.0562167,107949,5.471445083618164
1701879412.2449808,108599,5.474839210510254
1701879414.2490613,108799,5.465017795562744
1701879415.173113,108899,5.469130992889404
1701879417.64137,109149,5.465989589691162
1701879418.113606,109199,5.471367359161377
1701879419.224816,109299,5.485219478607178
1701879420.6090128,109449,5.48965311050415
1701879421.6510923,109549,5.482828140258789
1701879422.6237912,109649,5.478855609893799
1701879423.093126,109699,5.4784345626831055
1701879427.7801747,109999,5.474023818969727
1701879429.269956,110149,5.476789951324463
1701879431.8099182,110399,5.4717888832092285
1701879441.2991965,111349,5.478861331939697
1701879446.0675395,111849,5.476620197296143
1701879450.4030342,112099,5.475940227508545
1701879453.3670638,112399,5.476062297821045
1701879454.8429182,112549,5.476891040802002
1701879455.3680136,112599,5.475999355316162
1701879455.8157115,112649,5.479753494262695
1701879461.2970335,113199,5.473744869232178
1701879461.7605352,113249,5.469203948974609
1701879462.6796615,113349,5.469910144805908
1701879469.2311716,113999,5.474797248840332
1701879475.3972208,114449,5.481135845184326
1701879479.928097,114899,5.4800872802734375
1701879488.2757094,115749,5.4723405838012695
1701879498.3625085,116599,5.4823503494262695
1701879498.8287232,116649,5.482743263244629
1701879499.9545422,116749,5.480625152587891
1701879503.8227978,117149,5.4747185707092285
1701879504.8971891,117249,5.4700140953063965
1701879506.746104,117449,5.4747138023376465
1701879511.7650406,117949,5.479788780212402
1701879516.9924152,118299,5.466151237487793
1701879517.4439812,118349,5.467658996582031
1701879522.8871245,118899,5.478393077850342
1701879526.838637,119299,5.4780192375183105
1701879529.8476114,119599,5.477910995483398
1701879530.3315701,119649,5.476991653442383
1701879531.257659,119749,5.479269027709961
1701879532.195502,119849,5.4797682762146
1701879536.0092514,120049,5.470639228820801
1701879548.2800016,121299,5.478758335113525
1701879548.7386754,121349,5.484615325927734
1701879553.7251792,121849,5.473705291748047
1701879554.7911954,121949,5.4757466316223145
1701879558.0045583,122099,5.482978343963623
1701879558.4600434,122149,5.48255729675293
1701879565.2992523,122849,5.494960784912109
1701879568.3349593,123149,5.48616361618042
1701879570.7389727,123399,5.479984760284424
1701879571.8281648,123499,5.4774580001831055
1701879572.7618158,123599,5.48114013671875
1701879573.690237,123699,5.475237846374512
1701879581.4141405,124299,5.466191291809082
1701879583.4394639,124499,5.477182388305664
1701879584.3603992,124599,5.47289514541626
1701879585.87811,124749,5.47098970413208
1701879590.2745917,125199,5.4766669273376465
1701879590.8866336,125249,5.475885391235352
1701879595.7228193,125749,5.48291015625
1701879596.8154376,125849,5.481448650360107
1701879603.9530346,126399,5.477921962738037
1701879604.5718071,126449,5.481655597686768
1701879605.0429711,126499,5.477659702301025
1701879606.901851,126699,5.483827114105225
1701879608.9174957,126899,5.487018585205078
1701879611.9047494,127199,5.4748430252075195
1701879621.6332726,127999,5.487421035766602
1701879623.1080103,128149,5.485073566436768
1701879624.6248145,128299,5.483400821685791
1701879625.0983193,128349,5.48352575302124
1701879628.959239,128749,5.485829830169678
1701879632.110934,129049,5.476960182189941
1701879635.0434794,129349,5.481975078582764
1701879637.3622377,129599,5.475975513458252
1701879648.1022713,130499,5.4915056228637695
1701879650.1463063,130699,5.4813151359558105
1701879651.0951927,130799,5.484933853149414
1701879653.5832531,131049,5.48838996887207
1701879656.057896,131299,5.484544277191162
1701879662.586565,131949,5.4845123291015625
1701879667.2061222,132249,5.475796699523926
1701879674.6533382,132999,5.485023021697998
1701879680.5657456,133599,5.485314846038818
1701879682.122526,133749,5.483850479125977
1701879686.1959147,133999,5.477619647979736
1701879690.30193,134399,5.4824090003967285
1701879690.7693222,134449,5.483889102935791
1701879691.248208,134499,5.477842807769775
1701879691.7106526,134549,5.480553150177002
1701879696.2117667,134999,5.4800028800964355
1701879708.7207196,136099,5.490718364715576
1701879709.2006855,136149,5.491087436676025
1701879709.8017228,136199,5.490495681762695
1701879713.2733774,136549,5.483221054077148
1701879718.7033658,137099,5.475414752960205
1701879719.6385274,137199,5.481300354003906
1701879725.5695808,137799,5.473126411437988
1701879726.1309905,137849,5.472110271453857
1701879727.5713325,137999,5.476670265197754
1701879729.8592389,138049,5.482705116271973
1701879730.3511262,138099,5.4749016761779785
1701879731.3304067,138199,5.471580982208252
1701879740.8632312,139149,5.481057643890381
1701879744.7355452,139549,5.4892425537109375
1701879746.2696795,139699,5.488226890563965
1701879752.0011225,140099,5.4946441650390625
1701879752.4826343,140149,5.49507999420166
1701879756.3514166,140549,5.4771552085876465
1701879756.9527864,140599,5.477832794189453
1701879759.915887,140899,5.480882167816162
1701879761.3481548,141049,5.476741313934326
1701879764.3083112,141349,5.476347923278809
1701879765.377694,141449,5.480005264282227
1701879766.299554,141549,5.48006010055542
1701879776.025838,142349,5.512297630310059
1701879776.9927402,142449,5.515268325805664
1701879777.4836392,142499,5.512564659118652
1701879777.9368093,142549,5.520477294921875
1701879783.4012582,143099,5.532444000244141
1701879788.3499732,143599,5.5450639724731445
1701879792.2524157,143999,5.53521203994751
1701879802.009824,144799,5.577279090881348
1701879805.4140108,145149,5.585760116577148
1701879805.8740332,145199,5.585815906524658
1701879807.4218817,145349,5.585860252380371
1701879816.5556827,146099,5.601677894592285
1701879818.5691066,146299,5.610652923583984
1701879821.0564334,146549,5.618978500366211
1701879821.999254,146649,5.62372350692749
1701879822.9405627,146749,5.623292446136475
1701879824.0210998,146849,5.627323150634766
1701879824.946518,146949,5.626293659210205
1701879826.9453552,147149,5.62919282913208
1701879827.4119332,147199,5.629085540771484
1701879832.900724,147749,5.628744125366211
1701879834.451323,147899,5.633183479309082
1701879839.5801878,148249,5.639174938201904
1701879841.1191874,148399,5.6441545486450195
1701879841.6063526,148449,5.647336483001709
1701879845.6334283,148849,5.654040813446045
1701879852.9699852,149599,5.659603118896484
1701879854.042245,149699,5.659702301025391
1701879854.9677837,149799,5.66121244430542
1701879855.8899927,149899,5.661844730377197
1701879862.7325633,150399,5.667571544647217
1701879864.737431,150599,5.669572353363037
1701879871.0883517,151249,5.675238609313965
1701879883.6678293,152349,5.680218696594238
1701879891.1185393,153099,5.680413246154785
1701879891.5969636,153149,5.680859088897705
1701879894.569296,153449,5.684786796569824
1701879895.1582294,153499,5.684866905212402
1701879896.0853562,153599,5.686063766479492
1701879897.4789526,153749,5.682958126068115
1701879899.9644916,153999,5.688384056091309
1701879903.3571162,154149,5.690610885620117
1701879904.336579,154249,5.691483497619629
1701879912.2743762,155049,5.695157051086426
1701879917.6823723,155599,5.697408676147461
1701879921.1271582,155949,5.694417953491211
1701879921.6064246,155999,5.696506023406982
1701879926.4018757,156299,5.694362640380859
1701879927.7878006,156449,5.697755336761475
1701879940.3530045,157649,5.702329635620117
1701879941.983951,157799,5.7030839920043945
1701879947.1081908,158099,5.7017717361450195
1701879948.7350597,158249,5.701002597808838
1701879949.213026,158299,5.702006816864014
1701879950.1753888,158399,5.7037787437438965
1701879950.8300765,158449,5.7054033279418945
1701879954.4390283,158799,5.705160140991211
1701879961.0952148,159449,5.7054057121276855
1701879963.7390344,159699,5.7057976722717285
1701879969.671266,160099,5.710352420806885
1701879970.8015718,160199,5.7102203369140625
1701879971.8193767,160299,5.7089385986328125
1701879975.6545956,160649,5.7100443840026855
1701879984.196946,161299,5.710092067718506
1701879985.1480029,161399,5.7105536460876465
1701879988.1373296,161699,5.709421634674072
1701879994.760056,162049,5.710562705993652
1701879997.9692268,162349,5.711894989013672
1701879998.6519916,162399,5.713408946990967
1701880001.1716163,162649,5.7143402099609375
1701880003.7946274,162899,5.713791370391846
1701880007.4391665,163249,5.713191032409668
1701880011.4833932,163649,5.713550567626953
1701880013.6140077,163849,5.71265983581543
1701880016.9300401,163999,5.7132134437561035
1701880023.6515853,164649,5.715756893157959
1701880024.7035596,164749,5.715708255767822
1701880025.6804068,164849,5.715721130371094
1701880027.3066401,164999,5.714732646942139
1701880029.9488626,165249,5.715945243835449
1701880041.9700065,166049,5.7166643142700195
1701880044.5304084,166299,5.716768264770508
1701880053.4419572,167199,5.717798709869385
1701880055.4472451,167399,5.718090057373047
1701880056.8436627,167549,5.718149662017822
1701880059.3285809,167799,5.718698978424072
1701880064.14236,168099,5.718092918395996
1701880066.1312537,168299,5.718739032745361
1701880067.0652125,168399,5.7191972732543945
1701880070.027458,168699,5.718913555145264
1701880070.4833536,168749,5.719394683837891
1701880073.4860897,169049,5.7200422286987305
1701880077.0169775,169399,5.720177173614502
1701880079.9714096,169699,5.719966888427734
1701880081.3829062,169849,5.719859600067139
1701880085.7579856,170099,5.7199249267578125
1701880091.175895,170649,5.720519065856934
1701880092.1278083,170749,5.720325469970703
1701880097.0887864,171249,5.720828056335449
1701880098.4987254,171399,5.721385955810547
1701880099.57988,171499,5.721189022064209
1701880102.0759048,171749,5.721329689025879
1701880111.171337,172499,5.722297191619873
1701880112.1280532,172599,5.722309112548828
1701880115.1094575,172899,5.722733497619629
1701880117.1090724,173099,5.721851348876953
1701880118.1418998,173199,5.721856594085693
1701880125.0654538,173899,5.722960948944092
1701880132.3123417,174449,5.722902774810791
1701880134.7784586,174699,5.723033428192139
1701880140.700303,175299,5.723572731018066
1701880141.1675584,175349,5.723569393157959
1701880144.180069,175649,5.723511219024658
1701880144.6376233,175699,5.723499774932861
1701880152.8228424,176349,5.72386360168457
1701880154.8497186,176549,5.7240214347839355
1701880155.7608643,176649,5.7241902351379395
1701880156.6792238,176749,5.724215984344482
1701880158.2272503,176899,5.723647594451904
1701880159.7172418,177049,5.72378396987915
1701880168.1618824,177899,5.72498893737793
1701880174.8455837,178399,5.725162029266357
1701880175.3153534,178449,5.725216388702393
1701880178.2506464,178749,5.72519063949585
1701880181.6455958,179099,5.725195407867432
1701880194.8465614,180249,5.725524425506592
1701880197.7715003,180549,5.7256340980529785
1701880198.8610475,180649,5.725722312927246
1701880209.163433,181699,5.726263523101807
1701880210.7098665,181849,5.726342678070068
1701880213.9445038,181999,5.726036548614502
1701880214.4598162,182049,5.726071834564209
1701880214.9172697,182099,5.72595739364624
1701880218.0054715,182399,5.726253509521484
1701880219.408098,182549,5.726599216461182
1701880220.3341947,182649,5.72678804397583
1701880224.8637004,183099,5.726614475250244
1701880228.2443879,183449,5.72664737701416
1701880230.7184584,183699,5.726257801055908
1701880236.1404297,184049,5.726415634155273
1701880238.2755222,184249,5.726804733276367
1701880240.4060173,184449,5.727067470550537
1701880247.3559499,185099,5.72699499130249
1701880248.4225051,185199,5.727112770080566
1701880249.9187489,185349,5.726931095123291
1701880256.0381124,185949,5.727348327636719
1701880259.5147185,186099,5.727143287658691
1701880262.0004244,186349,5.726778984069824
1701880263.1522155,186449,5.727145195007324
1701880268.3187573,186949,5.7272186279296875
1701880269.299516,187049,5.7275285720825195
1701880270.2507877,187149,5.7277116775512695
1701880277.2752154,187799,5.7280120849609375
1701880288.6901715,188549,5.728143692016602
1701880291.546053,188799,5.728030204772949
1701880295.383115,189149,5.7282304763793945
1701880310.2438703,190349,5.7284674644470215
1701880310.729133,190399,5.728446006774902
1701880311.2339518,190449,5.728122711181641
1701880314.9060152,190799,5.727887153625488
1701880320.2541087,191299,5.728848457336426
1701880324.8742568,191699,5.728875160217285
1701880331.2880106,191999,5.728513717651367
1701880334.0372272,192199,5.728212356567383
1701880340.0173972,192749,5.728655815124512
1701880343.4779406,193049,5.728748321533203
1701880346.808801,193349,5.728813171386719
1701880348.3500247,193499,5.729049205780029
1701880358.0662842,194199,5.729282379150391
1701880360.2740946,194399,5.729429721832275
1701880366.2453895,194949,5.729543209075928
1701880368.9680812,195199,5.72929048538208
1701880371.6467917,195449,5.728954315185547
1701880373.829422,195649,5.728892803192139
1701880374.431359,195699,5.728926181793213
1701880381.5299945,196199,5.729406833648682
1701880382.0444293,196249,5.729615211486816
1701880388.203155,196799,5.729720592498779
1701880389.1969225,196899,5.729525089263916
1701880389.7138288,196949,5.7294416427612305
1701880393.5821297,197299,5.72923469543457
1701880395.114255,197449,5.729304790496826
1701880395.6132495,197499,5.729401588439941
1701880396.279582,197549,5.729424953460693
1701880399.429314,197849,5.729533672332764
1701880412.4982696,198899,5.729834079742432
1701880421.6943262,199749,5.730010509490967
1701880424.4061089,199999,5.729726791381836
1701880426.1460798,199999,5.729755878448486
1701880427.325201,200099,5.729569435119629
1701880431.522215,200499,5.7299275398254395
1701880438.0950582,201099,5.730168342590332
1701880463.9554904,203349,5.730437755584717
1701880472.5941799,203999,5.730716705322266
1701880473.1194103,204049,5.730593681335449
1701880478.9306235,204599,5.730720043182373
1701880479.5345297,204649,5.7306413650512695
1701880480.585609,204749,5.731003761291504
1701880481.5547833,204849,5.730850696563721
1701880483.216266,204999,5.7308759689331055
1701880483.721399,205049,5.73082160949707
1701880484.7403312,205149,5.73089599609375
1701880498.1686702,206249,5.730767726898193
1701880500.7930439,206499,5.730588436126709
1701880502.4234216,206649,5.730898857116699
1701880503.930346,206799,5.730706691741943
1701880506.5848415,207049,5.730859279632568
1701880512.308964,207599,5.731111526489258
1701880518.2522547,207999,5.730703830718994
1701880519.9355736,208149,5.73079252243042
1701880520.4426208,208199,5.730876445770264
1701880525.254521,208649,5.730800151824951
1701880528.3872337,208949,5.731179237365723
