Wall time,Step,Value
1701879688.8982599,52649,5.416640758514404
1701879691.3326054,52899,5.412781715393066
1701879691.7916746,52949,5.439198970794678
1701879696.1823328,53399,5.409752368927002
1701879699.116779,53699,5.436625957489014
1701879700.9444208,53899,5.430321216583252
1701879701.4022386,53949,5.4355340003967285
1701879707.5907474,54399,5.419331073760986
1701879709.8531747,54649,5.406889915466309
1701879716.70143,55349,5.414024829864502
1701879728.5140514,56399,5.413240909576416
1701879728.9570034,56449,5.416297912597656
1701879730.93133,56649,5.417842388153076
1701879731.3925354,56699,5.416131019592285
1701879731.846964,56749,5.409002304077148
1701879740.614939,57649,5.4175214767456055
1701879747.5864518,58199,5.422399997711182
1701879748.0396752,58249,5.406915187835693
1701879750.917043,58549,5.421334743499756
1701879751.973686,58649,5.39056921005249
1701879754.2390776,58899,5.405053615570068
1701879768.0936823,60149,5.413545608520508
1701879769.158272,60249,5.422361850738525
1701879773.9433107,60749,5.395074367523193
1701879779.1911178,61299,5.406877517700195
1701879780.715404,61449,5.409832000732422
1701879782.1814833,61599,5.412700176239014
1701879792.946901,62549,5.420578479766846
1701879795.8185894,62849,5.413891315460205
1701879799.3358643,63199,5.418208122253418
1701879802.2149181,63499,5.403778553009033
1701879806.920088,63999,5.384528636932373
1701879811.1118023,64249,5.383762359619141
1701879812.4738848,64399,5.387716293334961
1701879816.4259784,64799,5.385082244873047
1701879817.8394597,64949,5.395844459533691
1701879819.3586972,65099,5.410963535308838
1701879820.7068286,65249,5.411625862121582
1701879821.3272793,65299,5.396609306335449
1701879831.1277006,66149,5.407905578613281
1701879838.4247158,66899,5.377277374267578
1701879845.510839,67649,5.399172782897949
1701879847.0570784,67799,5.401270389556885
1701879847.5223765,67849,5.391427516937256
1701879848.429731,67949,5.381906986236572
1701879849.0280917,67999,5.378884792327881
1701879860.7746236,69049,5.370851993560791
1701879863.1959085,69299,5.3747477531433105
1701879864.5505033,69449,5.371354579925537
1701879866.5307481,69649,5.358612537384033
1701879867.462815,69749,5.391652584075928
1701879869.4313347,69949,5.371223449707031
1701879872.6697109,70099,5.3695573806762695
1701879874.61685,70299,5.378946781158447
1701879886.608149,71549,5.3411712646484375
1701879887.0701988,71599,5.355756759643555
1701879893.665603,72099,5.356382846832275
1701879897.4652376,72499,5.342700958251953
1701879897.9246702,72549,5.3534064292907715
1701879899.4390268,72699,5.3635334968566895
1701879900.3446712,72799,5.359041213989258
1701879905.1503813,73299,5.336766719818115
1701879908.5285566,73649,5.354557037353516
1701879916.9292138,74349,5.344639301300049
1701879917.3922915,74399,5.342637538909912
1701879918.9026923,74549,5.33589506149292
1701879931.4468715,75749,5.344858169555664
1701879931.9005163,75799,5.342039585113525
1701879932.9553432,75899,5.342822074890137
1701879937.7020128,76199,5.355629920959473
1701879941.6010728,76549,5.347994804382324
1701879942.0827482,76599,5.353850841522217
1701879946.4534018,77049,5.323617935180664
1701879948.533518,77249,5.339539051055908
1701879949.6246145,77349,5.323927402496338
1701879951.4966748,77549,5.336732387542725
1701879956.0076172,77999,5.33777379989624
1701879960.9116302,78299,5.339410781860352
1701879961.3755586,78349,5.3594160079956055
1701879963.8598845,78599,5.340837001800537
1701879967.8462844,78999,5.353371620178223
1701879972.4757943,79449,5.346580982208252
1701879973.0014386,79499,5.343079090118408
1701879975.374421,79699,5.339626312255859
1701879978.5356805,79949,5.325475692749023
1701879982.0731301,80049,5.344022750854492
1701879983.2118697,80149,5.335472106933594
1701879984.592161,80299,5.340142726898193
1701879986.1186616,80449,5.322972774505615
1701879987.9925416,80649,5.338382720947266
1701879991.9590766,81049,5.33806037902832
1701879996.119808,81449,5.337800025939941
1701879998.3542833,81649,5.330792427062988
1701879999.9352384,81799,5.321791648864746
1701880004.5446022,82099,5.321870803833008
1701880009.156147,82549,5.339310169219971
1701880011.189109,82749,5.340797424316406
1701880011.6587837,82799,5.317287921905518
1701880012.1404102,82849,5.324917793273926
1701880013.0989704,82949,5.307991981506348
1701880014.6567523,83099,5.33128547668457
1701880018.131938,83449,5.314647674560547
1701880022.6410694,83899,5.3286004066467285
1701880029.009359,84349,5.321280479431152
1701880031.2490168,84549,5.329549789428711
1701880032.3573017,84649,5.328974723815918
1701880034.381941,84799,5.335097312927246
1701880037.8235664,85049,5.3194146156311035
1701880039.5255964,85199,5.330216884613037
1701880039.9933105,85249,5.315991401672363
1701880040.463981,85299,5.297672748565674
1701880042.9429624,85549,5.3262104988098145
1701880050.952138,86199,5.325301647186279
1701880055.273522,86649,5.321378707885742
1701880058.227847,86949,5.329590797424316
1701880061.5430822,87299,5.331951141357422
1701880062.00307,87349,5.335827827453613
1701880066.2291625,87799,5.321805000305176
1701880070.9325142,88099,5.33089542388916
1701880076.6573586,88699,5.337754249572754
1701880081.0866976,89149,5.339277267456055
1701880083.0051668,89349,5.334939479827881
1701880087.7214997,89849,5.333077430725098
1701880090.825367,89999,5.338461399078369
1701880093.2830102,90249,5.333863735198975
1701880095.2296743,90449,5.3300089836120605
1701880101.4411757,91099,5.335875511169434
1701880102.955901,91249,5.3258442878723145
1701880105.8010244,91549,5.338521957397461
1701880106.262162,91599,5.32759428024292
1701880106.7097454,91649,5.330713272094727
1701880124.2435176,93299,5.3314385414123535
1701880127.1004884,93599,5.332954406738281
1701880130.6343348,93949,5.334020614624023
1701880134.6351433,94199,5.3314361572265625
1701880136.5867403,94399,5.319390296936035
1701880137.5011795,94499,5.329766750335693
1701880138.5832498,94599,5.332337856292725
1701880141.4636772,94899,5.338167190551758
1701880142.818941,95049,5.331166744232178
1701880143.72722,95149,5.341705322265625
1701880145.233954,95299,5.336121559143066
1701880146.580238,95449,5.333635330200195
1701880153.6335285,95999,5.3340840339660645
1701880154.5673933,96099,5.33724308013916
1701880160.3244116,96699,5.330829620361328
1701880160.9233322,96749,5.33983039855957
1701880161.3790483,96799,5.3272705078125
1701880168.008233,97499,5.330103397369385
1701880169.9943464,97699,5.33777379989624
1701880171.9534035,97899,5.34100866317749
1701880175.0610812,98049,5.326226711273193
1701880176.860731,98249,5.331539630889893
1701880178.8535311,98449,5.331803798675537
1701880182.7239318,98849,5.323802947998047
1701880183.6755757,98949,5.32620906829834
1701880185.0281487,99099,5.341561317443848
1701880186.5279808,99249,5.336039066314697
1701880187.8947816,99399,5.336828231811523
1701880190.344072,99649,5.321043491363525
1701880200.7513382,100549,5.322721481323242
1701880206.4692974,101149,5.325469970703125
1701880206.9227843,101199,5.342812538146973
1701880208.4628148,101349,5.331846237182617
1701880208.922244,101399,5.340181350708008
1701880209.8322182,101499,5.334194660186768
1701880210.8994236,101599,5.335745334625244
1701880212.7053158,101799,5.327712059020996
1701880214.6646178,101999,5.311934471130371
1701880218.2202253,102199,5.329014778137207
1701880219.2961643,102299,5.327876567840576
1701880222.620712,102649,5.334141254425049
1701880226.378091,103049,5.32785701751709
1701880228.3625476,103249,5.323729991912842
1701880231.6842818,103599,5.318690299987793
1701880232.1396935,103649,5.3350419998168945
1701880241.1795936,104349,5.3357439041137695
1701880242.7869122,104499,5.333186626434326
1701880244.3562567,104649,5.33163595199585
1701880244.8107831,104699,5.33363676071167
1701880246.8318512,104899,5.342572212219238
1701880247.7758923,104999,5.332726001739502
1701880250.330441,105249,5.330516338348389
1701880254.8002088,105699,5.326564788818359
1701880256.7224355,105899,5.315205097198486
1701880257.8623,105999,5.3347039222717285
1701880260.1551385,106049,5.3249406814575195
1701880262.2413201,106249,5.3283538818359375
1701880267.3333807,106749,5.323955059051514
1701880268.2919328,106849,5.330870628356934
1701880269.4213378,106949,5.316562652587891
1701880269.8940575,106999,5.320358753204346
1701880271.9664207,107199,5.327879428863525
1701880273.4085877,107349,5.335568904876709
1701880277.8793952,107749,5.3247151374816895
1701880280.7118824,107949,5.309577941894531
1701880289.957368,108599,5.318554401397705
1701880292.028419,108799,5.333518981933594
1701880292.9794793,108899,5.321807861328125
1701880295.4925458,109149,5.317878723144531
1701880295.9615624,109199,5.322734355926514
1701880297.0432863,109299,5.312085151672363
1701880298.487748,109449,5.325247287750244
1701880299.615849,109549,5.333834648132324
1701880300.5763662,109649,5.319220066070557
1701880301.0400887,109699,5.3318634033203125
1701880305.8425913,109999,5.311812400817871
1701880307.3238618,110149,5.306885242462158
1701880309.8730564,110399,5.314780235290527
1701880319.4800038,111349,5.3235015869140625
1701880324.551136,111849,5.330007076263428
1701880328.7272413,112099,5.332757472991943
1701880331.752467,112399,5.32747220993042
1701880333.3331287,112549,5.330517292022705
1701880333.815038,112599,5.327955722808838
1701880334.2809458,112649,5.3187575340271
1701880339.839978,113199,5.31899356842041
1701880340.328739,113249,5.316741466522217
1701880341.4336224,113349,5.319191932678223
1701880347.8866146,113999,5.335776329040527
1701880354.1441092,114449,5.313090801239014
1701880358.7424357,114899,5.323645114898682
1701880367.3176963,115749,5.315549373626709
1701880377.758069,116599,5.323620319366455
1701880378.217978,116649,5.322347640991211
1701880379.1753514,116749,5.326382160186768
1701880383.3275843,117149,5.320587635040283
1701880384.2664769,117249,5.310448169708252
1701880386.2819028,117449,5.320039749145508
1701880391.360701,117949,5.322946548461914
1701880396.6014144,118299,5.308053970336914
1701880397.106062,118349,5.311743259429932
1701880402.68131,118899,5.316743850708008
1701880406.6278882,119299,5.314478874206543
1701880409.6588316,119599,5.319161891937256
1701880410.121426,119649,5.307142734527588
1701880411.2544346,119749,5.317867279052734
1701880412.2000446,119849,5.31126594543457
1701880415.892944,120049,5.320467472076416
1701880428.590573,121299,5.311534404754639
1701880429.0848172,121349,5.315057754516602
1701880434.2042608,121849,5.320169448852539
1701880435.1593692,121949,5.311791896820068
1701880438.555467,122099,5.3076653480529785
1701880439.0195925,122149,5.308782577514648
1701880446.054726,122849,5.316952705383301
1701880449.0651078,123149,5.317770004272461
1701880451.6757443,123399,5.322965621948242
1701880452.7703116,123499,5.308732032775879
1701880453.713337,123599,5.3115386962890625
1701880454.661162,123699,5.308065414428711
1701880462.5884805,124299,5.303135395050049
1701880464.6217284,124499,5.304365158081055
1701880465.6075807,124599,5.303033351898193
1701880467.1982846,124749,5.313014984130859
1701880471.8384225,125199,5.318663120269775
1701880472.3111506,125249,5.3161540031433105
1701880477.383399,125749,5.3099751472473145
1701880478.329986,125849,5.304617404937744
1701880485.890743,126399,5.326305866241455
1701880486.3625662,126449,5.306434154510498
1701880486.8532355,126499,5.310683250427246
1701880488.9455194,126699,5.315887928009033
1701880490.88976,126899,5.319797515869141
1701880494.0800104,127199,5.310567378997803
1701880503.9270513,127999,5.307719707489014
1701880505.5473683,128149,5.29733419418335
1701880506.9585943,128299,5.306326866149902
1701880507.4471183,128349,5.298732280731201
1701880511.622924,128749,5.288511276245117
1701880514.682333,129049,5.306346416473389
1701880517.7219381,129349,5.305573463439941
1701880520.3022647,129599,5.316106796264648
1701880532.5086834,130499,5.331967353820801
1701880534.5774722,130699,5.311418056488037
1701880535.505694,130799,5.313806533813477
1701880538.0402107,131049,5.3092498779296875
1701880540.6073105,131299,5.303722858428955
1701880547.2427394,131949,5.2903618812561035
1701880551.987373,132249,5.295572757720947
1701880559.5770652,132999,5.299922943115234
1701880565.6277933,133599,5.307866096496582
1701880567.1885397,133749,5.299953937530518
1701880571.4241524,133999,5.301402568817139
1701880575.6446373,134399,5.295032024383545
1701880576.1208994,134449,5.289161682128906
1701880576.5885673,134499,5.299746990203857
1701880577.04947,134549,5.305174350738525
1701880581.7257075,134999,5.304028034210205
1701880594.7135427,136099,5.293123245239258
1701880595.21024,136149,5.297571659088135
1701880595.663718,136199,5.294414520263672
1701880599.1546001,136549,5.286750793457031
1701880604.7636752,137099,5.311910629272461
1701880605.849639,137199,5.306406021118164
1701880611.9602723,137799,5.318267822265625
1701880612.442465,137849,5.310052394866943
1701880614.0238235,137999,5.317245960235596
1701880616.200535,138049,5.310426235198975
1701880616.7727592,138099,5.311900615692139
1701880617.7258177,138199,5.313149929046631
1701880627.3962972,139149,5.305688858032227
1701880631.4561532,139549,5.297265529632568
1701880632.9938345,139699,5.307438373565674
1701880638.8097973,140099,5.306960105895996
1701880639.3032856,140149,5.300797939300537
1701880643.359812,140549,5.301416397094727
1701880643.823547,140599,5.286684989929199
1701880647.0032306,140899,5.295290470123291
1701880648.4391086,141049,5.29490327835083
1701880651.4872649,141349,5.292341232299805
1701880652.633514,141449,5.310274124145508
1701880653.5802684,141549,5.291373252868652
1701880663.5112102,142349,5.604017734527588
1701880664.522731,142449,5.624205112457275
1701880664.9911416,142499,5.630897045135498
1701880665.472119,142549,5.63795804977417
1701880671.082067,143099,5.665087699890137
1701880676.2578022,143599,5.679141521453857
1701880680.4394443,143999,5.688560962677002
1701880690.3422437,144799,5.706316947937012
1701880693.9739146,145149,5.710815906524658
1701880694.5536969,145199,5.710962772369385
1701880695.9836116,145349,5.710925579071045
1701880705.60609,146099,5.717210292816162
1701880707.525024,146299,5.719682693481445
1701880710.1460288,146549,5.721255302429199
1701880711.2852976,146649,5.7221527099609375
1701880712.2844324,146749,5.722671031951904
1701880713.2525105,146849,5.722896099090576
1701880714.3637505,146949,5.722912788391113
1701880716.475651,147149,5.723690509796143
1701880716.9387078,147199,5.724145412445068
1701880722.6511471,147749,5.725376129150391
1701880724.0920184,147899,5.725873947143555
1701880729.5266337,148249,5.7278337478637695
1701880731.1681213,148399,5.728281497955322
1701880731.6615908,148449,5.728103160858154
1701880735.8852916,148849,5.729207992553711
1701880743.6587253,149599,5.729424476623535
1701880744.78042,149699,5.729813575744629
1701880745.7597926,149799,5.7293291091918945
1701880746.8197594,149899,5.729556083679199
1701880753.9520793,150399,5.730948448181152
1701880756.061687,150599,5.730889797210693
1701880762.866828,151249,5.731115818023682
1701880776.209548,152349,5.732183933258057
1701880784.144538,153099,5.732449531555176
1701880784.6274767,153149,5.732032299041748
1701880787.7720478,153449,5.73263692855835
1701880788.2790735,153499,5.732828140258789
1701880789.4563687,153599,5.732390403747559
1701880790.9756956,153749,5.732226371765137
1701880793.686638,153999,5.732338905334473
1701880797.233483,154149,5.732820987701416
1701880798.2325125,154249,5.733018398284912
1701880806.7707295,155049,5.733163833618164
1701880812.5904844,155599,5.733504295349121
1701880816.3574271,155949,5.733177661895752
1701880816.9472225,155999,5.733423233032227
1701880822.0634193,156299,5.7338080406188965
1701880823.5743065,156449,5.733732223510742
1701880836.5056405,157649,5.733888626098633
1701880838.060425,157799,5.7340521812438965
1701880843.251889,158099,5.733981609344482
1701880844.9110367,158249,5.73375129699707
1701880845.4324093,158299,5.73397159576416
1701880846.4938323,158399,5.734058380126953
1701880847.156542,158449,5.734158515930176
1701880851.131008,158799,5.734316825866699
1701880858.5706701,159449,5.734123706817627
1701880861.47831,159699,5.734342575073242
1701880868.1228797,160099,5.734190464019775
1701880869.4363902,160199,5.734375
1701880870.5619733,160299,5.7343621253967285
1701880874.5221174,160649,5.7346086502075195
1701880881.5995624,161299,5.734341621398926
1701880882.5963383,161399,5.734511375427246
1701880885.6809063,161699,5.734598636627197
1701880891.1972687,162049,5.734584331512451
1701880894.4186313,162349,5.734433650970459
1701880894.9086857,162399,5.734513282775879
1701880897.5203693,162649,5.734786033630371
1701880900.0653048,162899,5.734683513641357
1701880903.623018,163249,5.734748363494873
1701880907.5836918,163649,5.734801769256592
1701880909.621216,163849,5.734991073608398
1701880912.9018476,163999,5.734860897064209
1701880919.6356122,164649,5.73486328125
1701880920.5737274,164749,5.734915733337402
1701880921.5891588,164849,5.734928607940674
1701880923.1976197,164999,5.735015392303467
1701880925.68923,165249,5.735110282897949
1701880935.5197132,166049,5.734976768493652
1701880938.04525,166299,5.735129356384277
1701880947.2323387,167199,5.735168933868408
1701880949.1457815,167399,5.735172748565674
1701880950.6908631,167549,5.735189437866211
1701880953.3246372,167799,5.7351555824279785
1701880958.23412,168099,5.735253810882568
1701880960.116271,168299,5.735264778137207
1701880961.2600677,168399,5.73527717590332
1701880964.3591485,168699,5.735226631164551
1701880964.8499324,168749,5.735220909118652
1701880967.927036,169049,5.735198497772217
1701880971.4463363,169399,5.735206127166748
1701880974.4729,169699,5.735352516174316
1701880976.054764,169849,5.7352776527404785
1701880980.3315384,170099,5.735288619995117
1701880986.0439472,170649,5.735352039337158
1701880987.0324636,170749,5.735342979431152
1701880992.1573668,171249,5.735329627990723
1701880993.580957,171399,5.735367774963379
1701880994.662663,171499,5.73538064956665
1701880997.1678169,171749,5.735444068908691
1701881006.4864519,172499,5.735388278961182
1701881007.4083555,172599,5.735424041748047
1701881010.3847063,172899,5.735426902770996
1701881012.5029497,173099,5.735461235046387
1701881013.5888004,173199,5.735465049743652
1701881020.5818157,173899,5.7354912757873535
1701881028.0807924,174449,5.735551357269287
1701881030.635235,174699,5.735507011413574
1701881036.7948892,175299,5.735584735870361
1701881037.2673805,175349,5.735550880432129
1701881040.2539682,175649,5.735535621643066
1701881040.7395918,175699,5.7355756759643555
1701881049.2239234,176349,5.735559940338135
1701881051.3214178,176549,5.735607624053955
1701881052.4245918,176649,5.735567092895508
1701881053.459017,176749,5.735630989074707
1701881054.911117,176899,5.7356438636779785
1701881056.490007,177049,5.73559045791626
1701881065.1603029,177899,5.735658645629883
1701881072.1044452,178399,5.735666751861572
1701881072.6176267,178449,5.735661029815674
1701881075.662516,178749,5.735649108886719
1701881079.2089314,179099,5.735606670379639
1701881092.7768304,180249,5.735618591308594
1701881095.7527382,180549,5.735752105712891
1701881096.7880087,180649,5.735694408416748
1701881107.2536886,181699,5.735689163208008
1701881108.8144188,181849,5.735711574554443
1701881112.1596029,181999,5.735719680786133
1701881112.7006683,182049,5.735727787017822
1701881113.1582422,182099,5.7356648445129395
1701881116.304916,182399,5.735714435577393
1701881117.7364173,182549,5.735713958740234
1701881118.675547,182649,5.73572301864624
1701881123.2811527,183099,5.735764980316162
1701881128.0492477,183449,5.735778331756592
1701881130.570355,183699,5.735753059387207
1701881135.9003625,184049,5.7357659339904785
1701881137.8318744,184249,5.735790729522705
1701881139.8517802,184449,5.735734939575195
1701881146.365006,185099,5.735836982727051
1701881147.459208,185199,5.735836029052734
1701881148.8983278,185349,5.735801696777344
1701881155.0041747,185949,5.7358245849609375
1701881158.2385597,186099,5.735835075378418
1701881160.693506,186349,5.735815525054932
1701881161.622445,186449,5.735756874084473
1701881166.6762345,186949,5.73580265045166
1701881167.6156778,187049,5.735849380493164
1701881168.5838335,187149,5.735870361328125
1701881175.1806054,187799,5.7358551025390625
1701881184.2859817,188549,5.735875129699707
1701881186.8021905,188799,5.735867977142334
1701881190.1995058,189149,5.735869407653809
1701881203.9712284,190349,5.735940456390381
1701881204.4468906,190399,5.735872745513916
1701881205.0985892,190449,5.735854148864746
1701881208.4813447,190799,5.735905170440674
1701881213.5121586,191299,5.735865592956543
1701881217.3928776,191699,5.735929489135742
1701881222.1162183,191999,5.735901832580566
1701881224.170328,192199,5.735908031463623
1701881229.5131564,192749,5.7359442710876465
1701881232.5351906,193049,5.735921859741211
1701881235.5865078,193349,5.735968112945557
1701881236.9610505,193499,5.735937595367432
1701881245.627022,194199,5.735973834991455
1701881247.6155193,194399,5.7359747886657715
1701881253.0912745,194949,5.73597526550293
1701881255.5794594,195199,5.73598051071167
1701881258.044967,195449,5.735954284667969
1701881259.8937461,195649,5.735978126525879
1701881260.5168037,195699,5.73599100112915
1701881267.1287854,196199,5.735985279083252
1701881267.5774465,196249,5.735983371734619
1701881273.0497541,196799,5.735985279083252
1701881274.156349,196899,5.735969066619873
1701881274.627051,196949,5.735972881317139
1701881278.014905,197299,5.735997200012207
1701881279.5011742,197449,5.7360100746154785
1701881280.02002,197499,5.735976219177246
1701881280.4859798,197549,5.735973358154297
1701881283.4718788,197849,5.736017227172852
1701881295.5836842,198899,5.736003398895264
1701881303.9587145,199749,5.736048221588135
1701881306.4380116,199999,5.736044406890869
1701881308.2140777,199999,5.73604154586792
1701881309.184492,200099,5.73606014251709
1701881313.1892645,200499,5.7360711097717285
1701881319.0767536,201099,5.736052989959717
1701881343.1023371,203349,5.736065864562988
1701881351.040337,203999,5.7360520362854
1701881351.6955495,204049,5.73606014251709
1701881357.130961,204599,5.736109256744385
1701881357.5941443,204649,5.73608922958374
1701881358.569956,204749,5.7360734939575195
1701881359.5906997,204849,5.736081600189209
1701881361.0010445,204999,5.736078262329102
1701881361.472863,205049,5.736064910888672
1701881362.5432973,205149,5.736094951629639
1701881375.1086779,206249,5.7360711097717285
1701881377.5749283,206499,5.736094951629639
1701881379.1246653,206649,5.73609733581543
1701881380.5137756,206799,5.736064910888672
1701881382.9974864,207049,5.736120223999023
1701881388.4616566,207599,5.736099720001221
1701881394.1024563,207999,5.736086368560791
1701881395.671835,208149,5.736109256744385
1701881396.1608868,208199,5.736109256744385
1701881400.5028884,208649,5.736128330230713
1701881403.4706976,208949,5.736133575439453
1701881411.409635,209749,5.736114501953125
1701881415.649914,209999,5.736100196838379
1701881417.6384773,210199,5.736119270324707
